"","ID","transponder"
"4114","B2X4107","D135C4B43A6F0001"
"4115","B2X4108","6FE6C4B43A6F0001"
"4116","B2X4109","1FE6C4B43A6F0001"
"4117","B2X4110","39A5C4B43A6F0001"
"4118","B2X4111","9B9924B43A6F0001"
"4119","B2X4112","B83524B43A6F0001"
"4120","B2X4113","E772C4B43A6F0001"
"4121","B2X4114","10C924B43A6F0001"
"4122","B2X4238","033524B43A6F0001"
"4123","B2X4239","DE8DC4B43A6F0001"
"4124","B2X4240","47F524B43A6F0001"
"4125","B2X4241","A89EC4B43A6F0001"
"4126","B2X4242","943AC4B43A6F0001"
"4127","B2X4243","9AA5C4B43A6F0001"
"4128","B2X4244","B9C924B43A6F0001"
"4129","B2X4245","6AF9C4B43A6F0001"
"4130","B2X4246","B3B9C4B43A6F0001"
"4131","B2X4247","54F524B43A6F0001"
"4132","B2X4146","385224B43A6F0001"
"4133","B2X4147","13B6C4B43A6F0001"
"4134","B2X4148","A09924B43A6F0001"
"4135","B2X4149","3016C4B43A6F0001"
"4136","B2X4150","29E924B43A6F0001"
"4137","B2X4151","CD4A24B43A6F0001"
"4138","B2X4152","6F4924B43A6F0001"
"4139","B2X4153","70C924B43A6F0001"
"4140","B2X4154","266FC4B43A6F0001"
"4141","B2X4330","E123C4B43A6F0001"
"4142","B2X4331","023124B43A6F0001"
"4143","B2X4332","E803C4B43A6F0001"
"4144","B2X4333","AAA5C4B43A6F0001"
"4145","B2X4334","4525C4B43A6F0001"
"4146","B2X4335","D44924B43A6F0001"
"4147","B2X4336","A3A5C4B43A6F0001"
"4148","B2X4337","6B3524B43A6F0001"
"4149","B2X4338","541DC4B43A6F0001"
"4150","B2X4339","8AADC4B43A6F0001"
"4151","B2X4340","0E2524B43A6F0001"
"4152","B2X3814","A32DC4B43A6F0001"
"4153","B2X3815","F7DDC4B43A6F0001"
"4154","B2X3816","CA4924B43A6F0001"
"4155","B2X3817","03ED24B43A6F0001"
"4156","B2X3818","6516C4B43A6F0001"
"4157","B2X3819","1C65C4B43A6F0001"
"4158","B2X3820","E4BDC4B43A6F0001"
"4159","B2X3821","15F524B43A6F0001"
"4160","B2X3822","0AC524B43A6F0001"
"4161","B2X3823","942D24B43A6F0001"
"4162","B2X3824","B116C4B43A6F0001"
"4163","B2X4320","38BDC4B43A6F0001"
"4164","B2X4321","FAD924B43A6F0001"
"4165","B2X4322","E71DC4B43A6F0001"
"4166","B2X4323","15DDC4B43A6F0001"
"4167","B2X4324","EF46C4B43A6F0001"
"4168","B2X4325","910DC4B43A6F0001"
"4169","B2X4326","FA8524B43A6F0001"
"4170","B2X4327","4DED24B43A6F0001"
"4171","B2X4328","991DC4B43A6F0001"
"4172","B2X4329","022D24B43A6F0001"
"4173","B2X4155","FC05C4B43A6F0001"
"4174","B2X4156","DE0DC4B43A6F0001"
"4175","B2X4158","D503C4B43A6F0001"
"4176","B2X4159","F0ADC4B43A6F0001"
"4177","B2X4160","828DC4B43A6F0001"
"4178","B2X4161","A235C4B43A6F0001"
"4179","B2X4162","BC79C4B43A6F0001"
"4180","B2X4163","861DC4B43A6F0001"
"4181","B2X4164","BAC524B43A6F0001"
"4182","B2X4165","47F9C4B43A6F0001"
"4183","B2X4166","A23DC4B43A6F0001"
"4184","B2X4167","D246C4B43A6F0001"
"4185","B2X4168","9B99C4B43A6F0001"
"4186","B2X4029","702D24B43A6F0001"
"4187","B2X4030","4E6524B43A6F0001"
"4188","B2X4031","C016C4B43A6F0001"
"4189","B2X4032","FC4D24B43A6F0001"
"4190","B2X4033","568524B43A6F0001"
"4191","B2X4034","358D24B43A6F0001"
"4192","B2X4035","05ED24B43A6F0001"
"4193","B2X4036","40CEC4B43A6F0001"
"4194","B2X4037","45D5C4B43A6F0001"
"4195","B2X4038","17ED24B43A6F0001"
"4196","B2X4039","6D3924B43A6F0001"
"4197","B2X4341","9603C4B43A6F0001"
"4198","B2X4342","9F0D24B43A6F0001"
"4199","B2X4343","C23124B43A6F0001"
"4200","B2X4344","10B524B43A6F0001"
"4201","B2X4345","874924B43A6F0001"
"4202","B2X4346","DAE9C4B43A6F0001"
"4203","B2X4347","0DE6C4B43A6F0001"
"4204","B2X4348","9403C4B43A6F0001"
"4205","B2X4349","0C3524B43A6F0001"
"4206","B2X4350","DCCEC4B43A6F0001"
"4207","B2X4178","1DCD24B43A6F0001"
"4208","B2X4179","75AD24B43A6F0001"
"4209","B2X4180","4E9524B43A6F0001"
"4210","B2X4181","4172C4B43A6F0001"
"4211","B2X4182","6FAAC4B43A6F0001"
"4212","B2X4183","166524B43A6F0001"
"4213","B2X4184","EB9924B43A6F0001"
"4214","B2X4185","B616C4B43A6F0001"
"4215","B2X4186","79D5C4B43A6F0001"
"4216","B2X4187","6A0524B43A6F0001"
"4217","B2X3681","9CF2C4B43A6F0001"
"4218","B2X3682","DB4524B43A6F0001"
"4219","B2X3683","FC6524B43A6F0001"
"4220","B2X3684","BFCD24B43A6F0001"
"4221","B2X3685","EFE6C4B43A6F0001"
"4222","B2X3686","583524B43A6F0001"
"4223","B2X3687","1516C4B43A6F0001"
"4224","B2X3688","517524B43A6F0001"
"4225","B2X3689","C86D24B43A6F0001"
"4226","B2X3690","986924B43A6F0001"
"4227","B2X3691","533924B43A6F0001"
"4228","B2X3886","046D24B43A6F0001"
"4229","B2X3887","56C924B43A6F0001"
"4230","B2X3888","64A224B43A6F0001"
"4231","B2X3889","47ED24B43A6F0001"
"4232","B2X3890","A7F2C4B43A6F0001"
"4233","B2X3891","544D24B43A6F0001"
"4234","B2X3892","A88DC4B43A6F0001"
"4235","B2X3893","898DC4B43A6F0001"
"4236","B2X4169","BEB224B43A6F0001"
"4237","B2X4170","D459C4B43A6F0001"
"4238","B2X4171","563DC4B43A6F0001"
"4239","B2X4172","0AADC4B43A6F0001"
"4240","B2X4173","3F79C4B43A6F0001"
"4241","B2X4174","DA2DC4B43A6F0001"
"4242","B2X4175","4199C4B43A6F0001"
"4243","B2X4176","A80DC4B43A6F0001"
"4244","B2X4177","27E6C4B43A6F0001"
"4245","B2X4040","29B224B43A6F0001"
"4246","B2X4041","789924B43A6F0001"
"4247","B2X4042","4F9924B43A6F0001"
"4248","B2X4043","C45924B43A6F0001"
"4249","B2X4044","67E6C4B43A6F0001"
"4250","B2X4045","A20924B43A6F0001"
"4251","B2X4046","D19EC4B43A6F0001"
"4252","B2X4047","3F46C4B43A6F0001"
"4253","B2X4048","815524B43A6F0001"
"4254","B2X4049","4C3DC4B43A6F0001"
"4255","B2X4248","C08DC4B43A6F0001"
"4256","B2X4249","A11524B43A6F0001"
"4257","B2X4250","29D524B43A6F0001"
"4258","B2X4251","7786C4B43A6F0001"
"4259","B2X4252","5E65C4B43A6F0001"
"4260","B2X4253","DC7124B43A6F0001"
"4261","B2X4254","1C0924B43A6F0001"
"4262","B2X4050","78E524B43A6F0001"
"4263","B2X4051","38D5C4B43A6F0001"
"4264","B2X4052","C7E524B43A6F0001"
"4265","B2X4053","4F5524B43A6F0001"
"4266","B2X4054","7D4524B43A6F0001"
"4267","B2X4055","1E8524B43A6F0001"
"4268","B2X4056","2FD524B43A6F0001"
"4269","B2X4057","F8E924B43A6F0001"
"4270","B2X4058","F5A5C4B43A6F0001"
"4271","B2X4059","55F524B43A6F0001"
"4272","B2X4101","850DC4B43A6F0001"
"4273","B2X4102","A36924B43A6F0001"
"4274","B2X4103","85D524B43A6F0001"
"4275","B2X4105","E29924B43A6F0001"
"4276","B2X4106","91B224B43A6F0001"
"4277","B2X4296","3405C4B43A6F0001"
"4278","B2X4297","168DC4B43A6F0001"
"4279","B2X4298","B61524B43A6F0001"
"4280","B2X4299","8D5124B43A6F0001"
"4281","B2X4300","523DC4B43A6F0001"
"4282","B2X4363","0683C4B43A6F0001"
"4283","B2X4364","EF0DC4B43A6F0001"
"4284","B2X4365","EC1DC4B43A6F0001"
"4285","B2X4366","D65524B43A6F0001"
"4286","B2X4367","3C6924B43A6F0001"
"4287","B2X4368","9BF224B43A6F0001"
"4288","B2X4369","1B3DC4B43A6F0001"
"4289","B2X4370","66BDC4B43A6F0001"
"4290","B2X4371","FFA924B43A6F0001"
"4291","B2X4372","395524B43A6F0001"
"4292","B2X4351","B17524B43A6F0001"
"4293","B2X4352","50D524B43A6F0001"
"4294","B2X4353","088DC4B43A6F0001"
"4295","B2X4354","FC9DC4B43A6F0001"
"4296","B2X4355","902D24B43A6F0001"
"4297","B2X4356","519924B43A6F0001"
"4298","B2X4357","6616C4B43A6F0001"
"4299","B2X4358","D59524B43A6F0001"
"4300","B2X4359","D0A924B43A6F0001"
"4301","B2X4360","F4CEC4B43A6F0001"
"4302","B2X4361","05B524B43A6F0001"
"4303","B2X4362","3FCD24B43A6F0001"
"4304","B2X3804","FB3924B43A6F0001"
"4305","B2X3805","23B6C4B43A6F0001"
"4306","B2X3806","5BF524B43A6F0001"
"4307","B2X3807","CD5924B43A6F0001"
"4308","B2X3808","5799C4B43A6F0001"
"4309","B2X3809","0C3AC4B43A6F0001"
"4310","B2X3810","6099C4B43A6F0001"
"4311","B2X3811","2865C4B43A6F0001"
"4312","B2X3812","9046C4B43A6F0001"
"4313","B2X3813","9503C4B43A6F0001"
"4314","B2X3801","C983C4B43A6F0001"
"4315","B2X3802","FFCD24B43A6F0001"
"4316","B2X3803","8F99C4B43A6F0001"
"4317","B2X4201","6355C4B43A6F0001"
"4318","B2X4202","42AD24B43A6F0001"
"4319","B2X4203","E355C4B43A6F0001"
"4320","B2X4204","9CC6C4B43A6F0001"
"4321","B2X4205","65D124B43A6F0001"
"4322","B2X3669","62CEC4B43A6F0001"
"4323","B2X3670","ED86C4B43A6F0001"
"4324","B2X3671","A4F524B43A6F0001"
"4325","B2X3672","DB9224B43A6F0001"
"4326","B2X3673","15B6C4B43A6F0001"
"4327","B2X3674","5F5524B43A6F0001"
"4328","B2X3675","A63AC4B43A6F0001"
"4329","B2X3676","B47924B43A6F0001"
"4330","B2X3677","D7F224B43A6F0001"
"4331","B2X3678","8D1DC4B43A6F0001"
"4332","B2X3679","5A0524B43A6F0001"
"4333","B2X3680","14CEC4B43A6F0001"
"4334","B2X3693","360524B43A6F0001"
"4335","B2X3694","759EC4B43A6F0001"
"4336","B2X3695","BC7924B43A6F0001"
"4337","B2X3696","E66524B43A6F0001"
"4338","B2X3697","3676C4B43A6F0001"
"4339","B2X4255","199924B43A6F0001"
"4340","B2X4256","0D4924B43A6F0001"
"4341","B2X4257","51D524B43A6F0001"
"4342","B2X4258","7746C4B43A6F0001"
"4343","B2X4259","EA6AC4B43A6F0001"
"4344","B2X4260","7ACD24B43A6F0001"
"4345","B2X4261","B93AC4B43A6F0001"
"4346","B2X4262","3B3AC4B43A6F0001"
"4347","B2X4263","C6D024B43A6F0001"
"4348","B2X4264","A5CEC4B43A6F0001"
"4349","B2X4265","32EFC4B43A6F0001"
"4350","B2X4266","70F524B43A6F0001"
"4351","B2X4267","42C524B43A6F0001"
"4352","B2X4268","05DAC4B43A6F0001"
"4353","B2X4269","0B3924B43A6F0001"
"4354","B2X4270","33AD24B43A6F0001"
"4355","B2X4271","11E924B43A6F0001"
"4356","B2X4272","03C6C4B43A6F0001"
"4357","B2X4273","2A0524B43A6F0001"
"4358","B2X4274","E61EC4B43A6F0001"
"4359","B2X4275","834A24B43A6F0001"
"4360","B2X4276","8AD524B43A6F0001"
"4361","B2X4090","DE3124B43A6F0001"
"4362","B2X4091","460DC4B43A6F0001"
"4363","B2X4092","2AB924B43A6F0001"
"4364","B2X4093","BF4924B43A6F0001"
"4365","B2X4094","E205C4B43A6F0001"
"4366","B2X4095","A54EC4B43A6F0001"
"4367","B2X4096","9FFDC4B43A6F0001"
"4368","B2X4097","C71924B43A6F0001"
"4369","B2X4098","6C6524B43A6F0001"
"4370","B2X4099","9EF524B43A6F0001"
"4371","B2X4100","575524B43A6F0001"
"4372","B2X4286","439924B43A6F0001"
"4373","B2X4287","38C924B43A6F0001"
"4374","B2X4288","5F19C4B43A6F0001"
"4375","B2X4289","1C83C4B43A6F0001"
"4376","B2X4290","55DDC4B43A6F0001"
"4377","B2X4291","56F924B43A6F0001"
"4378","B2X4292","91EDC4B43A6F0001"
"4379","B2X4293","4625C4B43A6F0001"
"4380","B2X4294","7555C4B43A6F0001"
"4381","B2X4295","CF03C4B43A6F0001"
"4382","B2X4392","771D24B43A6F0001"
"4383","B2X4393","688DC4B43A6F0001"
"4384","B2X4394","9F99C4B43A6F0001"
"4385","B2X4395","4E03C4B43A6F0001"
"4386","B2X4396","D746C4B43A6F0001"
"4387","B2X4397","4A9DC4B43A6F0001"
"4388","B2X4398","073924B43A6F0001"
"4389","B2X4060","4403C4B43A6F0001"
"4390","B2X4061","FB79C4B43A6F0001"
"4391","B2X4062","D792C4B43A6F0001"
"4392","B2X4063","708DC4B43A6F0001"
"4393","B2X4064","99EDC4B43A6F0001"
"4394","B2X4065","B9F9C4B43A6F0001"
"4395","B2X4066","4CE524B43A6F0001"
"4396","B2X4067","E88D24B43A6F0001"
"4397","B2X4068","EC0DC4B43A6F0001"
"4398","B2X4069","ED4524B43A6F0001"
"4399","B2X4277","936524B43A6F0001"
"4400","B2X4278","87B524B43A6F0001"
"4401","B2X4279","53E6C4B43A6F0001"
"4402","B2X4280","B59924B43A6F0001"
"4403","B2X4281","2FB6C4B43A6F0001"
"4404","B2X4282","94F6C4B43A6F0001"
"4405","B2X4283","0F86C4B43A6F0001"
"4406","B2X4284","9EC524B43A6F0001"
"4407","B2X4285","584EC4B43A6F0001"
"4408","B2X4451","E5EDC4B43A6F0001"
"4409","B2X4452","7BCEC4B43A6F0001"
"4410","B2X4453","AA5524B43A6F0001"
"4411","B2X4454","3B8924B43A6F0001"
"4412","B2X4455","6F0524B43A6F0001"
"4413","B2X4456","E10524B43A6F0001"
"4414","B2X4457","1E9EC4B43A6F0001"
"4415","B2X4458","F88DC4B43A6F0001"
"4416","B2X4459","BE55C4B43A6F0001"
"4417","B2X4460","AE8DC4B43A6F0001"
"4418","B2X4461","B6C524B43A6F0001"
"4419","B2X4011","F379C4B43A6F0001"
"4420","B2X4012","FA5924B43A6F0001"
"4421","B2X4013","863AC4B43A6F0001"
"4422","B2X4014","0BD524B43A6F0001"
"4423","B2X4015","F516C4B43A6F0001"
"4424","B2X4016","936924B43A6F0001"
"4425","B2X4017","013124B43A6F0001"
"4426","B2X4018","A15524B43A6F0001"
"4427","B2X4019","7C2D24B43A6F0001"
"4428","B2X4020","371924B43A6F0001"
"4429","B2X4021","57B6C4B43A6F0001"
"4430","B2X4022","3EBDC4B43A6F0001"
"4431","B2X4023","3165C4B43A6F0001"
"4432","B2X4024","91F9C4B43A6F0001"
"4433","B2X4025","CB9924B43A6F0001"
"4434","B2X4026","35D924B43A6F0001"
"4435","B2X4027","99ED24B43A6F0001"
"4436","B2X4188","074EC4B43A6F0001"
"4437","B2X4189","E199C4B43A6F0001"
"4438","B2X4190","AE03C4B43A6F0001"
"4439","B2X4191","2C3AC4B43A6F0001"
"4440","B2X4192","D955C4B43A6F0001"
"4441","B2X4193","769DC4B43A6F0001"
"4442","B2X4194","11B6C4B43A6F0001"
"4443","B2X4195","8823C4B43A6F0001"
"4444","B2X4196","213924B43A6F0001"
"4445","B2X4382","64C924B43A6F0001"
"4446","B2X4383","A35524B43A6F0001"
"4447","B2X4384","06D5C4B43A6F0001"
"4448","B2X4385","F14924B43A6F0001"
"4449","B2X4386","2D3DC4B43A6F0001"
"4450","B2X4387","BAD5C4B43A6F0001"
"4451","B2X4388","9C5924B43A6F0001"
"4452","B2X4389","C30924B43A6F0001"
"4453","B2X4390","68E524B43A6F0001"
"4454","B2X4391","340DC4B43A6F0001"
"4455","B2X4197","3D3524B43A6F0001"
"4456","B2X4198","191924B43A6F0001"
"4457","B2X4199","C48524B43A6F0001"
"4458","B2X4200","4C83C4B43A6F0001"
"4459","B2X4301","7F19C4B43A6F0001"
"4460","B2X4302","291524B43A6F0001"
"4461","B2X4303","B59124B43A6F0001"
"4462","B2X4304","B7A5C4B43A6F0001"
"4463","B2X4305","3123C4B43A6F0001"
"4464","B2X4373","D69EC4B43A6F0001"
"4465","B2X4374","9916C4B43A6F0001"
"4466","B2X4375","F176C4B43A6F0001"
"4467","B2X4376","04E524B43A6F0001"
"4468","B2X4377","A2CD24B43A6F0001"
"4469","B2X4378","F376C4B43A6F0001"
"4470","B2X4379","A3A924B43A6F0001"
"4471","B2X4380","A44D24B43A6F0001"
"4472","B2X4381","0D4A24B43A6F0001"
"4473","B2X4206","D65924B43A6F0001"
"4474","B2X4207","C7E6C4B43A6F0001"
"4475","B2X4208","7525C4B43A6F0001"
"4476","B2X4210","30F2C4B43A6F0001"
"4477","B2X4211","91F524B43A6F0001"
"4478","B2X4212","5C7124B43A6F0001"
"4479","B2X4213","7FF5C4B43A6F0001"
"4480","B2X4214","7425C4B43A6F0001"
"4481","B2X4215","0879C4B43A6F0001"
"4482","B2X4874","5423C4B43A6F0001"
"4483","B2X4875","D44D24B43A6F0001"
"4484","B2X4876","14F2C4B43A6F0001"
"4485","B2X4877","9FF5C4B43A6F0001"
"4486","B2X4878","FD3524B43A6F0001"
"4487","B2X4879","85F9C4B43A6F0001"
"4488","B2X4880","2BB9C4B43A6F0001"
"4489","B2X4881","D33924B43A6F0001"
"4490","B2X4882","B1D5C4B43A6F0001"
"4491","B2X4530","F6AAC4B43A6F0001"
"4492","B2X4531","82F2C4B43A6F0001"
"4493","B2X4532","6B6924B43A6F0001"
"4494","B2X4533","092924B43A6F0001"
"4495","B2X4534","0F92C4B43A6F0001"
"4496","B2X4535","BECEC4B43A6F0001"
"4497","B2X4536","2AC924B43A6F0001"
"4498","B2X4538","F8E524B43A6F0001"
"4499","B2X4537","7A0524B43A6F0001"
"4500","B2X4539","F43024B43A6F0001"
"4501","B2V8719","38AD24B43A6F0001"
"4502","B2V8720","139EC4B43A6F0001"
"4503","B2V8721","00B924B43A6F0001"
"4504","B2V8722","F2C924B43A6F0001"
"4505","B2V8723","C4D524B43A6F0001"
"4506","B2V8724","591524B43A6F0001"
"4507","B2V8725","3E76C4B43A6F0001"
"4508","B2V8726","3EF524B43A6F0001"
"4509","B2V8718","AFDAC4B43A6F0001"
"4510","B2X4597","6C7124B43A6F0001"
"4511","B2X4596","3372C4B43A6F0001"
"4512","B2X4595","21D524B43A6F0001"
"4513","B2X3901","B31924B43A6F0001"
"4514","B2X3906","603DC4B43A6F0001"
"4515","B2X3902","491924B43A6F0001"
"4516","B2X3903","D79924B43A6F0001"
"4517","B2X3904","F76524B43A6F0001"
"4518","B2X3905","6CAD24B43A6F0001"
"4519","B2X4739","F9C924B43A6F0001"
"4520","B2X4738","0A46C4B43A6F0001"
"4521","B2X4737","07A924B43A6F0001"
"4522","B2X4740","E09924B43A6F0001"
"4523","B2X4736","C3A924B43A6F0001"
"4524","B2X4735","2B72C4B43A6F0001"
"4525","B2X4862","1016C4B43A6F0001"
"4526","B2X4861","5E76C4B43A6F0001"
"4527","B2X4860","367524B43A6F0001"
"4528","B2X4863","E4F524B43A6F0001"
"4529","B2X4859","5146C4B43A6F0001"
"4530","B2X4858","106924B43A6F0001"
"4531","B2X4856","FC0DC4B43A6F0001"
"4532","B2X4857","DD4A24B43A6F0001"
"4533","B2X4864","0946C4B43A6F0001"
"4534","B2X4790","9E23C4B43A6F0001"
"4535","B2X4792","B9DAC4B43A6F0001"
"4536","B2X4791","3FA524B43A6F0001"
"4537","B2X4789","C74524B43A6F0001"
"4538","B2X4788","64C524B43A6F0001"
"4539","B2X4787","7FED24B43A6F0001"
"4540","B2X4786","5B46C4B43A6F0001"
"4541","B2X4785","3E9EC4B43A6F0001"
"4542","B2X4783","D616C4B43A6F0001"
"4543","B2X4782","DA5EC4B43A6F0001"
"4544","B2X4781","139924B43A6F0001"
"4545","B2X4780","EB4924B43A6F0001"
"4546","B2X4779","CB3DC4B43A6F0001"
"4547","B2X4784","D9BDC4B43A6F0001"
"4548","B2X4778","7876C4B43A6F0001"
"4549","B2X4777","2F1DC4B43A6F0001"
"4550","B2X4776","C635C4B43A6F0001"
"4551","B2X4514","8772C4B43A6F0001"
"4552","B2X4515","1786C4B43A6F0001"
"4553","B2X4513","F816C4B43A6F0001"
"4554","B2X4516","6216C4B43A6F0001"
"4555","B2X4517","BB9224B43A6F0001"
"4556","B2X4518","153DC4B43A6F0001"
"4557","B2X4519","085924B43A6F0001"
"4558","B2X4793","CDE6C4B43A6F0001"
"4559","B2X4794","789EC4B43A6F0001"
"4560","B2X4795","460524B43A6F0001"
"4561","B2X4796","D53AC4B43A6F0001"
"4562","B2X4797","B46AC4B43A6F0001"
"4563","B2X4800","BC5224B43A6F0001"
"4564","B2X4798","03B9C4B43A6F0001"
"4565","B2X4799","47A924B43A6F0001"
"4566","B2X4801","6F2924B43A6F0001"
"4567","B2X4805","C47924B43A6F0001"
"4568","B2X4804","963AC4B43A6F0001"
"4569","B2X4803","368524B43A6F0001"
"4570","B2X4802","D712C4B43A6F0001"
"4571","B2X4669","F09924B43A6F0001"
"4572","B2X4670","1BCEC4B43A6F0001"
"4573","B2X4671","709924B43A6F0001"
"4574","B2X4674","8DB6C4B43A6F0001"
"4575","B2X4666","F33924B43A6F0001"
"4576","B2X4673","BD7524B43A6F0001"
"4577","B2X4668","954EC4B43A6F0001"
"4578","B2X4672","CE6524B43A6F0001"
"4579","B2X4816","809924B43A6F0001"
"4580","B2X4808","CE16C4B43A6F0001"
"4581","B2X4809","E27924B43A6F0001"
"4582","B2X4810","ECC524B43A6F0001"
"4583","B2X4813","E3E6C4B43A6F0001"
"4584","B2X4814","3BAAC4B43A6F0001"
"4585","B2X4569","1C9924B43A6F0001"
"4586","B2X4568","EE2524B43A6F0001"
"4587","B2X4562","B20924B43A6F0001"
"4588","B2X4567","920524B43A6F0001"
"4589","B2X4566","314924B43A6F0001"
"4590","B2X4565","C5C924B43A6F0001"
"4591","B2X4564","58F124B43A6F0001"
"4592","B2X4563","0C6AC4B43A6F0001"
"4593","B2X4821","1EC924B43A6F0001"
"4594","B2X4825","103524B43A6F0001"
"4595","B2X4824","B7B6C4B43A6F0001"
"4596","B2X4823","738D24B43A6F0001"
"4597","B2X4822","EDED24B43A6F0001"
"4598","B2X4820","CCA224B43A6F0001"
"4599","B2X4818","875524B43A6F0001"
"4600","B2X4817","993AC4B43A6F0001"
"4601","B2X4819","363124B43A6F0001"
"4602","B2X4754","F84D24B43A6F0001"
"4603","B2X4755","E69EC4B43A6F0001"
"4604","B2X4760","717524B43A6F0001"
"4605","B2X4542","B9ED24B43A6F0001"
"4606","B2X4541","DC6524B43A6F0001"
"4607","B2X4540","047924B43A6F0001"
"4608","B2X4908","8B0DC4B43A6F0001"
"4609","B2X4910","CCF124B43A6F0001"
"4610","B2X4907","4AB6C4B43A6F0001"
"4611","B2X4902","A13AC4B43A6F0001"
"4612","B2X4906","1616C4B43A6F0001"
"4613","B2X4909","8E3DC4B43A6F0001"
"4614","B2X4905","C9B224B43A6F0001"
"4615","B2X4901","6ECEC4B43A6F0001"
"4616","B2X4904","03A5C4B43A6F0001"
"4617","B2X4903","594924B43A6F0001"
"4618","B2V8752","68AD24B43A6F0001"
"4619","B2V8753","A7D524B43A6F0001"
"4620","B2X4828","34C924B43A6F0001"
"4621","B2X4827","713AC4B43A6F0001"
"4622","B2X4829","781DC4B43A6F0001"
"4623","B2X4911","49BDC4B43A6F0001"
"4624","B2X4919","0A05C4B43A6F0001"
"4625","B2X4918","65AAC4B43A6F0001"
"4626","B2X4917","1ACD24B43A6F0001"
"4627","B2X4916","AE0524B43A6F0001"
"4628","B2X4915","96AAC4B43A6F0001"
"4629","B2X4914","8265C4B43A6F0001"
"4630","B2X4913","81D524B43A6F0001"
"4631","B2X4912","AFB6C4B43A6F0001"
"4632","B2V8988","6AF524B43A6F0001"
"4633","B2V8994","629924B43A6F0001"
"4634","B2V8993","066AC4B43A6F0001"
"4635","B2V8992","DF6524B43A6F0001"
"4636","B2V8991","BB4EC4B43A6F0001"
"4637","B2V8990","B0F2C4B43A6F0001"
"4638","B2V8987","9F6524B43A6F0001"
"4639","B2V8989","2CCEC4B43A6F0001"
"4640","B2X4629","1D3524B43A6F0001"
"4641","B2X4628","131D24B43A6F0001"
"4642","B2X4889","123124B43A6F0001"
"4643","B2X4888","09C6C4B43A6F0001"
"4644","B2X4887","83B224B43A6F0001"
"4645","B2X4886","A69DC4B43A6F0001"
"4646","B2X4885","7C7124B43A6F0001"
"4647","B2X4587","B046C4B43A6F0001"
"4648","B2X4588","87D924B43A6F0001"
"4649","B2X4594","129924B43A6F0001"
"4650","B2X4589","8A3AC4B43A6F0001"
"4651","B2X4586","D13924B43A6F0001"
"4652","B2X4590","9FA924B43A6F0001"
"4653","B2X4593","5A46C4B43A6F0001"
"4654","B2X4591","897524B43A6F0001"
"4655","B2X4592","ED5524B43A6F0001"
"4656","B2X4748","5DC524B43A6F0001"
"4657","B2X4749","1BDAC4B43A6F0001"
"4658","B2X4752","D0C924B43A6F0001"
"4659","B2X4751","554EC4B43A6F0001"
"4660","B2X4750","DDDAC4B43A6F0001"
"4661","B2X4753","DC4D24B43A6F0001"
"4662","B2X4746","7A46C4B43A6F0001"
"4663","B2X4747","7DA924B43A6F0001"
"4664","B2X4745","02F124B43A6F0001"
"4665","B2V8755","5946C4B43A6F0001"
"4666","B2V8756","A5F924B43A6F0001"
"4667","B2V8757","0D9524B43A6F0001"
"4668","B2V8758","92B924B43A6F0001"
"4669","B2V8759","566524B43A6F0001"
"4670","B2V8760","921524B43A6F0001"
"4671","B2X4647","FD72C4B43A6F0001"
"4672","B2V8931","E392C4B43A6F0001"
"4673","B2V8938","DBB524B43A6F0001"
"4674","B2V8937","A06924B43A6F0001"
"4675","B2V8936","371D24B43A6F0001"
"4676","B2V8935","ECCEC4B43A6F0001"
"4677","B2V8934","F1B6C4B43A6F0001"
"4678","B2V8933","C7A924B43A6F0001"
"4679","B2V8932","05B9C4B43A6F0001"
"4680","B2X4742","59D5C4B43A6F0001"
"4681","B2X4744","8A6AC4B43A6F0001"
"4682","B2X4741","9BDAC4B43A6F0001"
"4683","B2X4743","7016C4B43A6F0001"
"4684","B2X4846","771924B43A6F0001"
"4685","B2X4847","28E924B43A6F0001"
"4686","B2X4840","DD5524B43A6F0001"
"4687","B2X4848","AC3124B43A6F0001"
"4688","B2X4849","330524B43A6F0001"
"4689","B2X4834","2FF524B43A6F0001"
"4690","B2X4833","E26AC4B43A6F0001"
"4691","B2X4832","6292C4B43A6F0001"
"4692","B2X4831","666FC4B43A6F0001"
"4693","B2X4618","3EDAC4B43A6F0001"
"4694","B2X4617","753924B43A6F0001"
"4695","B2X4619","C7A524B43A6F0001"
"4696","B2X4620","546D24B43A6F0001"
"4697","B2X4621","1C96C4B43A6F0001"
"4698","B2X4622","BBF224B43A6F0001"
"4699","B2X4623","5616C4B43A6F0001"
"4700","B2X4639","B9CD24B43A6F0001"
"4701","B2X4634","2F36C4B43A6F0001"
"4702","B2X4638","0FB6C4B43A6F0001"
"4703","B2X4637","E30924B43A6F0001"
"4704","B2X4636","1CC6C4B43A6F0001"
"4705","B2X4635","3BB524B43A6F0001"
"4706","B2X4608","8B4924B43A6F0001"
"4707","B2X4606","0D4524B43A6F0001"
"4708","B2X4604","226AC4B43A6F0001"
"4709","B2X4603","59CD24B43A6F0001"
"4710","B2X4602","0B8D24B43A6F0001"
"4711","B2X4667","E49924B43A6F0001"
"4712","B2X4680","8C6D24B43A6F0001"
"4713","B2X4682","24E924B43A6F0001"
"4714","B2X4681","B746C4B43A6F0001"
"4715","B2X4675","E1B6C4B43A6F0001"
"4716","B2X4678","EC2D24B43A6F0001"
"4717","B2X4677","7792C4B43A6F0001"
